"","participant","controllerName","trialNumber","V5","condition","item","region","word","rt","sentence","match","position","logrt"
"386980","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",81,0,"HARPSICHORD-OBJ-Match","16",9,"relentlessly",379,"As she was leaving the concert hall%2C countless journalists questioned Michelle relentlessly about her affair with the rock star.","M","o",5.93753620508243
"386981","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",81,0,"HARPSICHORD-OBJ-Match","16",10,"about",363,"As she was leaving the concert hall%2C countless journalists questioned Michelle relentlessly about her affair with the rock star.","M","o",5.89440283426485
"386982","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",81,0,"HARPSICHORD-OBJ-Match","16",11,"her affair",364,"As she was leaving the concert hall%2C countless journalists questioned Michelle relentlessly about her affair with the rock star.","M","o",5.89715386763674
"386983","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",81,0,"HARPSICHORD-OBJ-Match","16",12,"with",380,"As she was leaving the concert hall%2C countless journalists questioned Michelle relentlessly about her affair with the rock star.","M","o",5.94017125272043
"386984","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",81,0,"HARPSICHORD-OBJ-Match","16",13,"the rock star.",391,"As she was leaving the concert hall%2C countless journalists questioned Michelle relentlessly about her affair with the rock star.","M","o",5.96870755998537
"387121","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",1,"While",499,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",6.21260609575152
"387135","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",2,"he",372,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",5.91889385427315
"387136","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",3,"waited for",256,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",5.54517744447956
"387137","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",4,"the bus%2C",351,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",5.86078622346587
"387138","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",5,"various",326,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",5.78689738136671
"387139","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",6,"commuters",314,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",5.74939298590825
"387140","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",7,"warned",280,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",5.63478960316925
"387141","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",8,"Christina",245,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",5.50125821054473
"387142","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",9,"explicitly",295,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",5.68697535633982
"387143","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",10,"that",322,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",5.77455154554441
"387144","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",11,"John",290,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",5.66988092298052
"387145","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",12,"should",375,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",5.92692602597041
"387146","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",13,"watch out",332,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",5.80513496891649
"387147","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",86,0,"HARPSICHORD-OBJ-Misma","17",14,"for pickpockets.",364,"While he waited for the bus%2C various commuters warned Christina explicitly that John should watch out for pickpockets.","MM","o",5.89715386763674
"387345","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",1,"As",372,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",5.91889385427315
"387359","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",2,"she",282,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",5.64190707093811
"387360","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",3,"walked out of",352,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",5.8636311755981
"387361","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",4,"the exhibition%2C",578,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",6.35957386867238
"387362","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",5,"a group of",451,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",6.11146733950268
"387363","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",6,"tourists",288,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",5.66296048013595
"387364","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",7,"asked",318,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",5.76205138278018
"387365","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",8,"Nathan",372,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",5.91889385427315
"387366","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",9,"quietly",399,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",5.98896141688986
"387367","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",10,"whether",425,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",6.05208916892442
"387368","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",11,"the artist",380,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",5.94017125272043
"387369","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",12,"visited",477,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",6.16751649088834
"387370","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",13,"the museum",441,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",6.08904487544685
"387371","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",54,0,"HARPSICHORD-OBJ-Misma","9",14,"often.",859,"As she walked out of the exhibition%2C a group of tourists asked Nathan quietly whether the artist visited the museum often.","MM","o",6.75576892198425
"387621","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",129,0,"HARPSICHORD-OBJ-Match","28",1,"When",381,"When he arrived at football practice%2C some of the players waved to Jake cheerfully but totally ignored Jasmine.","M","o",5.9427993751267
"387635","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",129,0,"HARPSICHORD-OBJ-Match","28",2,"he",403,"When he arrived at football practice%2C some of the players waved to Jake cheerfully but totally ignored Jasmine.","M","o",5.99893656194668
"387636","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",129,0,"HARPSICHORD-OBJ-Match","28",3,"arrived at",363,"When he arrived at football practice%2C some of the players waved to Jake cheerfully but totally ignored Jasmine.","M","o",5.89440283426485
"387637","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",129,0,"HARPSICHORD-OBJ-Match","28",4,"football practice%2C",317,"When he arrived at football practice%2C some of the players waved to Jake cheerfully but totally ignored Jasmine.","M","o",5.75890177387728
"387638","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",129,0,"HARPSICHORD-OBJ-Match","28",5,"some of the",416,"When he arrived at football practice%2C some of the players waved to Jake cheerfully but totally ignored Jasmine.","M","o",6.03068526026126
"387639","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",129,0,"HARPSICHORD-OBJ-Match","28",6,"players",307,"When he arrived at football practice%2C some of the players waved to Jake cheerfully but totally ignored Jasmine.","M","o",5.7268477475872
"387640","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",129,0,"HARPSICHORD-OBJ-Match","28",7,"waved to",355,"When he arrived at football practice%2C some of the players waved to Jake cheerfully but totally ignored Jasmine.","M","o",5.87211778947542
"387641","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",129,0,"HARPSICHORD-OBJ-Match","28",8,"Jake",473,"When he arrived at football practice%2C some of the players waved to Jake cheerfully but totally ignored Jasmine.","M","o",6.15909538849193
"387642","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",129,0,"HARPSICHORD-OBJ-Match","28",9,"cheerfully",390,"When he arrived at football practice%2C some of the players waved to Jake cheerfully but totally ignored Jasmine.","M","o",5.96614673912369
"387643","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",129,0,"HARPSICHORD-OBJ-Match","28",10,"but",391,"When he arrived at football practice%2C some of the players waved to Jake cheerfully but totally ignored Jasmine.","M","o",5.96870755998537
"387644","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",129,0,"HARPSICHORD-OBJ-Match","28",11,"totally",330,"When he arrived at football practice%2C some of the players waved to Jake cheerfully but totally ignored Jasmine.","M","o",5.79909265446053
"387645","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",129,0,"HARPSICHORD-OBJ-Match","28",12,"ignored",351,"When he arrived at football practice%2C some of the players waved to Jake cheerfully but totally ignored Jasmine.","M","o",5.86078622346587
"387646","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",129,0,"HARPSICHORD-OBJ-Match","28",13,"Jasmine.",368,"When he arrived at football practice%2C some of the players waved to Jake cheerfully but totally ignored Jasmine.","M","o",5.90808293816893
"388005","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",65,0,"HARPSICHORD-OBJ-Match","12",1,"After",308,"After he got up to dance%2C several guests teased Benjamin good-naturedly about his bride's superior dance moves.","M","o",5.73009978297357
"388019","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",65,0,"HARPSICHORD-OBJ-Match","12",2,"he",169,"After he got up to dance%2C several guests teased Benjamin good-naturedly about his bride's superior dance moves.","M","o",5.12989871492307
"388020","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",65,0,"HARPSICHORD-OBJ-Match","12",3,"got up",182,"After he got up to dance%2C several guests teased Benjamin good-naturedly about his bride's superior dance moves.","M","o",5.2040066870768
"388021","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",65,0,"HARPSICHORD-OBJ-Match","12",4,"to dance%2C",191,"After he got up to dance%2C several guests teased Benjamin good-naturedly about his bride's superior dance moves.","M","o",5.25227342804663
"388022","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",65,0,"HARPSICHORD-OBJ-Match","12",5,"several",358,"After he got up to dance%2C several guests teased Benjamin good-naturedly about his bride's superior dance moves.","M","o",5.8805329864007
"388023","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",65,0,"HARPSICHORD-OBJ-Match","12",6,"guests",151,"After he got up to dance%2C several guests teased Benjamin good-naturedly about his bride's superior dance moves.","M","o",5.01727983681492
"388024","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",65,0,"HARPSICHORD-OBJ-Match","12",7,"teased",173,"After he got up to dance%2C several guests teased Benjamin good-naturedly about his bride's superior dance moves.","M","o",5.15329159449778
"388025","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",65,0,"HARPSICHORD-OBJ-Match","12",8,"Benjamin",156,"After he got up to dance%2C several guests teased Benjamin good-naturedly about his bride's superior dance moves.","M","o",5.04985600724954
"388026","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",65,0,"HARPSICHORD-OBJ-Match","12",9,"good-naturedly",297,"After he got up to dance%2C several guests teased Benjamin good-naturedly about his bride's superior dance moves.","M","o",5.6937321388027
"388027","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",65,0,"HARPSICHORD-OBJ-Match","12",10,"about",333,"After he got up to dance%2C several guests teased Benjamin good-naturedly about his bride's superior dance moves.","M","o",5.80814248998044
"388028","60e0023c18d5a19e78a402615413ce28","EPDashedSentence",65,0,"HARPSICHORD-OBJ-Match","12",11,"his bride's",348,"After he got up to dance%2C several guests teased Benjamin good-naturedly about his bride's superior dance moves.","M","o",5.85220247977447
